,property_type,location_area,location,total_price,bhk,bath,covered_parking,open_parking,furnished_status,property_link,builtup_area
1393,builder floor,anand nagar, Anand Nagar,6158000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1285-sq-ft-builder-floor-in-anand-nagar/9653353,1285.0
1394,builder floor,anand nagar, Anand Nagar,8475000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1574-sq-ft-builder-floor-in-anand-nagar/9653419,1574.0
1395,builder floor,anand nagar, Anand Nagar,4645000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1078-sq-ft-builder-floor-in-anand-nagar/9653314,1078.0
1396,builder floor,anand nagar, Anand Nagar,5868000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1364-sq-ft-builder-floor-in-anand-nagar/9642824,1364.0
1397,builder floor,anand nagar, Anand Nagar,4855000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1157-sq-ft-builder-floor-in-anand-nagar/9642783,1157.0
1398,builder floor,anand nagar, Anand Nagar,6375000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1459-sq-ft-builder-floor-in-anand-nagar/9642838,1459.0
1399,builder floor,anand nagar, Anand Nagar,4568000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1025-sq-ft-builder-floor-in-anand-nagar/9642775,1025.0
1400,builder floor,anand nagar, Anand Nagar,3645000.000000001,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-611-sq-ft-builder-floor-in-anand-nagar/9642759,611.0
1401,builder floor,anand nagar, Anand Nagar,4000000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-766-sq-ft-builder-floor-in-anand-nagar/9642766,766.0
1402,builder floor,anand nagar, Anand Nagar,4057000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-785-sq-ft-builder-floor-in-anand-nagar/9642767,785.0
1403,builder floor,anand nagar, Anand Nagar,4200000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-934-sq-ft-builder-floor-in-anand-nagar/9642769,934.0
1404,builder floor,anand nagar, Anand Nagar,8875000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1648-sq-ft-builder-floor-in-anand-nagar/9653423,1648.0
1405,builder floor,anand nagar, Anand Nagar,8345000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1569-sq-ft-builder-floor-in-anand-nagar/9653418,1569.0
1406,builder floor,anand nagar, Anand Nagar,6575000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1333-sq-ft-builder-floor-in-anand-nagar/9653334,1333.0
1407,builder floor,anand nagar, Anand Nagar,4965000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1136-sq-ft-builder-floor-in-anand-nagar/9653318,1136.0
1408,builder floor,anand nagar, Anand Nagar,5275000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1275-sq-ft-builder-floor-in-anand-nagar/9642790,1275.0
1409,builder floor,anand nagar, Anand Nagar,6000000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1400-sq-ft-builder-floor-in-anand-nagar/9642828,1400.0
1410,builder floor,anand nagar, Anand Nagar,5185000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1158-sq-ft-builder-floor-in-anand-nagar/9653320,1158.0
1411,builder floor,anand nagar, Anand Nagar,3754000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-657-sq-ft-builder-floor-in-anand-nagar/9642760,657.0
1412,builder floor,anand nagar, Anand Nagar,8145000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1547-sq-ft-builder-floor-in-anand-nagar/9653415,1547.0
1413,builder floor,anand nagar, Anand Nagar,9025000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1666-sq-ft-builder-floor-in-anand-nagar/9653425,1666.0
1414,builder floor,anand nagar, Anand Nagar,3700000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-634-sq-ft-builder-floor-in-anand-nagar/9642761,634.0
1415,builder floor,civil lines, Civil L,5819000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1058-sq-ft-builder-floor-in-uttams-shiv/9867524,1058.0
1416,builder floor,civil lines, Civil L,5764000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1048-sq-ft-builder-floor-in-uttams-shiv/9867522,1048.0
1417,builder floor,civil lines, Civil L,6050000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1100-sq-ft-builder-floor-in-uttams-shiv/9867534,1100.0
1418,builder floor,civil lines, Civil L,5731000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1042-sq-ft-builder-floor-in-uttams-shiv/9867521,1042.0
1419,builder floor,civil lines, Civil L,9608000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1747-sq-ft-builder-floor-in-uttams-shiv/9868247,1747.0
1420,builder floor,civil lines, Civil L,10500000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1919-sq-ft-builder-floor-in-uttams-shiv/9868268,1919.0
1421,builder floor,civil lines, Civil L,10300000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1875-sq-ft-builder-floor-in-uttams-shiv/9868262,1875.0
1422,builder floor,civil lines, Civil L,10000000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1824-sq-ft-builder-floor-in-uttams-shiv/9868257,1824.0
1423,builder floor,civil lines, Civil L,9773000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1777-sq-ft-builder-floor-in-uttams-shiv/9868251,1777.0
1424,builder floor,civil lines, Civil L,5027000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-914-sq-ft-builder-floor-in-uttams-shiv/9867504,914.0
1425,builder floor,civil lines, Civil L,5313000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-966-sq-ft-builder-floor-in-uttams-shiv/9867509,966.0
1426,builder floor,civil lines, Civil L,5621000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1022-sq-ft-builder-floor-in-uttams-shiv/9867516,1022.0
1427,builder floor,civil lines, Civil L,5654000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1028-sq-ft-builder-floor-in-uttams-shiv/9867518,1028.0
1428,builder floor,civil lines, Civil L,5555000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1010-sq-ft-builder-floor-in-uttams-shiv/9867514,1010.0
1429,builder floor,civil lines, Civil L,9427000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1714-sq-ft-builder-floor-in-uttams-shiv/9868243,1714.0
1430,builder floor,civil lines, Civil L,8448000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1536-sq-ft-builder-floor-in-uttams-shiv/9868220,1536.0
1431,builder floor,civil lines, Civil L,8629000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1569-sq-ft-builder-floor-in-uttams-shiv/9868223,1569.0
1432,builder floor,civil lines, Civil L,9267000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1685-sq-ft-builder-floor-in-uttams-shiv/9868240,1685.0
1433,builder floor,anand nagar, Anand Nagar,7754000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1485-sq-ft-builder-floor-in-anand-nagar/9653342,1485.0
1434,builder floor,anand nagar, Anand Nagar,5475000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1319-sq-ft-builder-floor-in-anand-nagar/9642793,1319.0
1435,builder floor,anand nagar, Anand Nagar,8675000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1600-sq-ft-builder-floor-in-anand-nagar/9653421,1600.0
1436,builder floor,anand nagar, Anand Nagar,5945000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1269-sq-ft-builder-floor-in-anand-nagar/9653329,1269.0
1437,builder floor,anand nagar, Anand Nagar,9345000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1695-sq-ft-builder-floor-in-anand-nagar/9653345,1695.0
1438,builder floor,anand nagar, Anand Nagar,9285000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1682-sq-ft-builder-floor-in-anand-nagar/9653344,1682.0
1439,builder floor,anand nagar, Anand Nagar,6484999.999999999,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1325-sq-ft-builder-floor-in-anand-nagar/9653333,1325.0
1440,builder floor,civil lines, Civil L,9817000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1785-sq-ft-builder-floor-in-uttams-shiv/9868252,1785.0
1441,builder floor,civil lines, Civil L,10500000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1923-sq-ft-builder-floor-in-uttams-shiv/9868270,1923.0
1442,builder floor,civil lines, Civil L,9872000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1795-sq-ft-builder-floor-in-uttams-shiv/9868253,1795.0
1443,builder floor,civil lines, Civil L,10400000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1900-sq-ft-builder-floor-in-uttams-shiv/9868266,1900.0
1444,builder floor,civil lines, Civil L,10100000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1847-sq-ft-builder-floor-in-uttams-shiv/9868259,1847.0
1445,builder floor,civil lines, Civil L,10400000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1895-sq-ft-builder-floor-in-uttams-shiv/9868265,1895.0
1446,builder floor,civil lines, Civil L,9729000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1769-sq-ft-builder-floor-in-uttams-shiv/9868250,1769.0
1447,builder floor,civil lines, Civil L,8866000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1612-sq-ft-builder-floor-in-uttams-shiv/9868230,1612.0
1448,builder floor,civil lines, Civil L,9328000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1696-sq-ft-builder-floor-in-uttams-shiv/9868241,1696.0
1449,builder floor,civil lines, Civil L,9207000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1674-sq-ft-builder-floor-in-uttams-shiv/9868239,1674.0
1450,builder floor,civil lines, Civil L,5417000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-985-sq-ft-builder-floor-in-uttams-shiv/9867512,985.0
1451,builder floor,civil lines, Civil L,4911000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-893-sq-ft-builder-floor-in-uttams-shiv/9867502,893.0
1452,builder floor,civil lines, Civil L,6022000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1095-sq-ft-builder-floor-in-uttams-shiv/9867533,1095.0
1453,builder floor,civil lines, Civil L,4543000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-826-sq-ft-builder-floor-in-uttams-shiv/9867492,826.0
1454,builder floor,anand nagar, Anand Nagar,5075000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1234-sq-ft-builder-floor-in-anand-nagar/9642788,1234.0
1455,builder floor,anand nagar, Anand Nagar,6784999.999999999,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1495-sq-ft-builder-floor-in-anand-nagar/9642846,1495.0
1456,builder floor,anand nagar, Anand Nagar,4100000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-900-sq-ft-builder-floor-in-anand-nagar/9642768,900.0
1457,builder floor,anand nagar, Anand Nagar,4268000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-957-sq-ft-builder-floor-in-anand-nagar/9642771,957.0
1458,builder floor,anand nagar, Anand Nagar,9585000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1745-sq-ft-builder-floor-in-anand-nagar/9653428,1745.0
1459,builder floor,anand nagar, Anand Nagar,6235000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1296-sq-ft-builder-floor-in-anand-nagar/9653331,1296.0
1460,builder floor,anand nagar, Anand Nagar,6675000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1347-sq-ft-builder-floor-in-anand-nagar/9653335,1347.0
1461,builder floor,anand nagar, Anand Nagar,3900000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-725-sq-ft-builder-floor-in-anand-nagar/9642763,725.0
1462,builder floor,anand nagar, Anand Nagar,4185000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-914-sq-ft-builder-floor-in-anand-nagar/9642770,914.0
1463,builder floor,anand nagar, Anand Nagar,6754000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1358-sq-ft-builder-floor-in-anand-nagar/9653336,1358.0
1464,builder floor,anand nagar, Anand Nagar,3857000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-695-sq-ft-builder-floor-in-anand-nagar/9642764,695.0
1465,builder floor,civil lines, Civil L,5379000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-978-sq-ft-builder-floor-in-uttams-shiv/9867510,978.0
1466,builder floor,civil lines, Civil L,5687000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1034-sq-ft-builder-floor-in-uttams-shiv/9867519,1034.0
1467,builder floor,civil lines, Civil L,5714000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1039-sq-ft-builder-floor-in-uttams-shiv/9867520,1039.0
1468,builder floor,civil lines, Civil L,5142000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-935-sq-ft-builder-floor-in-uttams-shiv/9867506,935.0
1469,builder floor,civil lines, Civil L,5263000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-957-sq-ft-builder-floor-in-uttams-shiv/9867508,957.0
1470,builder floor,civil lines, Civil L,9537000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1734-sq-ft-builder-floor-in-uttams-shiv/9868246,1734.0
1471,builder floor,civil lines, Civil L,10400000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1905-sq-ft-builder-floor-in-uttams-shiv/9868267,1905.0
1472,builder floor,civil lines, Civil L,5846000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1063-sq-ft-builder-floor-in-uttams-shiv/9867526,1063.0
1473,builder floor,civil lines, Civil L,5984000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1088-sq-ft-builder-floor-in-uttams-shiv/9867532,1088.0
1474,builder floor,civil lines, Civil L,6143000.0,2.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1117-sq-ft-builder-floor-in-uttams-shiv/9867535,1117.0
1475,builder floor,civil lines, Civil L,8381999.999999999,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1524-sq-ft-builder-floor-in-uttams-shiv/9868219,1524.0
1476,builder floor,civil lines, Civil L,8717000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1585-sq-ft-builder-floor-in-uttams-shiv/9868227,1585.0
1477,builder floor,civil lines, Civil L,8827000.0,3.0,3.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1605-sq-ft-builder-floor-in-uttams-shiv/9868229,1605.0
1478,builder floor,civil lines, Civil L,8778000.0,3.0,2.0,1.0,1.0,Semi-Furnished,https://www.squareyards.com/resale-3-bhk-1596-sq-ft-builder-floor-in-uttams-shiv/9868226,1596.0
1479,builder floor,anand nagar, Anand Nagar,6145000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-pooja-room-1435-sq-ft-builder-floor-in-anand-nagar/9642833,1435.0
1480,builder floor,anand nagar, Anand Nagar,5000000.0,1.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-1211-sq-ft-builder-floor-in-anand-nagar/9642786,1211.0
1481,builder floor,anand nagar, Anand Nagar,6588000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1475-sq-ft-builder-floor-in-anand-nagar/9642796,1475.0
1482,builder floor,anand nagar, Anand Nagar,5365000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1285-sq-ft-builder-floor-in-anand-nagar/9642792,1285.0
1483,builder floor,anand nagar, Anand Nagar,5575000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1347-sq-ft-builder-floor-in-anand-nagar/9642794,1347.0
1484,builder floor,anand nagar, Anand Nagar,5134000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1257-sq-ft-builder-floor-in-anand-nagar/9642789,1257.0
1485,builder floor,anand nagar, Anand Nagar,9175000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1672-sq-ft-builder-floor-in-anand-nagar/9653426,1672.0
1486,builder floor,anand nagar, Anand Nagar,5645000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1236-sq-ft-builder-floor-in-anand-nagar/9653325,1236.0
1487,builder floor,anand nagar, Anand Nagar,6348000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1311-sq-ft-builder-floor-in-anand-nagar/9653332,1311.0
1488,builder floor,anand nagar, Anand Nagar,6045000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1274-sq-ft-builder-floor-in-anand-nagar/9653330,1274.0
1489,builder floor,anand nagar, Anand Nagar,7365000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1448-sq-ft-builder-floor-in-anand-nagar/9653339,1448.0
1490,builder floor,anand nagar, Anand Nagar,6854000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1369-sq-ft-builder-floor-in-anand-nagar/9653377,1369.0
1491,builder floor,anand nagar, Anand Nagar,7025000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1385-sq-ft-builder-floor-in-anand-nagar/9653337,1385.0
1492,builder floor,anand nagar, Anand Nagar,3800000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-675-sq-ft-builder-floor-in-anand-nagar/9642762,675.0
1493,builder floor,anand nagar, Anand Nagar,4675000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1067-sq-ft-builder-floor-in-anand-nagar/9642777,1067.0
1494,builder floor,anand nagar, Anand Nagar,4300000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-975-sq-ft-builder-floor-in-anand-nagar/9642772,975.0
1495,builder floor,anand nagar, Anand Nagar,8754000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1635-sq-ft-builder-floor-in-anand-nagar/9653422,1635.0
1496,builder floor,anand nagar, Anand Nagar,9454000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1720-sq-ft-builder-floor-in-anand-nagar/9653343,1720.0
1497,builder floor,anand nagar, Anand Nagar,5265000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1169-sq-ft-builder-floor-in-anand-nagar/9653321,1169.0
1498,builder floor,anand nagar, Anand Nagar,4855000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1125-sq-ft-builder-floor-in-anand-nagar/9653317,1125.0
1499,builder floor,anand nagar, Anand Nagar,5067000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1147-sq-ft-builder-floor-in-anand-nagar/9653319,1147.0
1500,builder floor,anand nagar, Anand Nagar,7954000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1524-sq-ft-builder-floor-in-anand-nagar/9653414,1524.0
1501,builder floor,anand nagar, Anand Nagar,7684999.999999999,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1474-sq-ft-builder-floor-in-anand-nagar/9653396,1474.0
1502,builder floor,anand nagar, Anand Nagar,8265000.000000001,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1555-sq-ft-builder-floor-in-anand-nagar/9653417,1555.0
1503,builder floor,anand nagar, Anand Nagar,5575000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1222-sq-ft-builder-floor-in-anand-nagar/9653324,1222.0
1504,builder floor,anand nagar, Anand Nagar,5475000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1186-sq-ft-builder-floor-in-anand-nagar/9653323,1186.0
1505,builder floor,anand nagar, Anand Nagar,5345000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1175-sq-ft-builder-floor-in-anand-nagar/9653322,1175.0
1506,builder floor,anand nagar, Anand Nagar,3485000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-525-sq-ft-builder-floor-in-anand-nagar/9642755,525.0
1507,builder floor,anand nagar, Anand Nagar,6075000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1425-sq-ft-builder-floor-in-anand-nagar/9642830,1425.0
1508,builder floor,anand nagar, Anand Nagar,8965000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1657-sq-ft-builder-floor-in-anand-nagar/9653424,1657.0
1509,builder floor,anand nagar, Anand Nagar,5945000.0,2.0,2.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-2-bhk-1384-sq-ft-builder-floor-in-anand-nagar/9642795,1384.0
1510,builder floor,anand nagar, Anand Nagar,3500000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-545-sq-ft-builder-floor-in-anand-nagar/9642756,545.0
1511,builder floor,anand nagar, Anand Nagar,3967000.0,1.0,1.0,1.0,,Semi-Furnished,https://www.squareyards.com/resale-1-bhk-744-sq-ft-builder-floor-in-anand-nagar/9642765,744.0
