,property_type,location_area,location,total_price,price_sqft,bhk,bath,covered_parking,open_parking,pooja_room,servant_room,study_room,extra_rooms,furnished_status,lat,long_,property_link,builtup_area
2439, Builder Floor ,vaishali nagar, Vaishali Nagar,15500000.0,6288.0,3,2.0,1.0,1.0,0,1,0,0,semi-furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-servant-room-2465-sq-ft-builder-floor-in-vaishali-nagar/9344434,2465.0
2440, Builder Floor ,mansarovar, Mansarovar Extension,15000000.0,5966.0,4,3.0,,,1,0,0,0,semi-furnished,26.879517658928087,75.75068581849337,https://www.squareyards.com/resale-4-bhk-pooja-room-2514-sq-ft-builder-floor-in-gurukripa-aashiyana/8194397,2186.0
2441, Builder Floor ,mansarovar, Mansarovar Extension,6500000.0,3939.0,4,4.0,,,1,0,0,0,semi-furnished,26.8723829352048,75.7469609007239,https://www.squareyards.com/resale-4-bhk-pooja-room-1650-sq-ft-builder-floor-in-mansarovar-extension/8528175,1434.0
2442, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3852000.000000001,4033.0,2,2.0,1.0,,0,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213021,955.0
2443, Builder Floor ,vaishali nagar, Vaishali Nagar,2008000.0,1515.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1325-sq-ft-builder-floor-in-vaishali-nagar/9513972,1325.0
2444, Builder Floor ,vaishali nagar, Vaishali Nagar,2009000.0,1501.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1338-sq-ft-builder-floor-in-vaishali-nagar/9513973,1338.0
2445, Builder Floor ,vaishali nagar, Vaishali Nagar,2300000.0,1642.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-vaishali-nagar/9513982,1400.0
2446, Builder Floor ,vaishali nagar, Vaishali Nagar,2409000.0,1570.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1534-sq-ft-builder-floor-in-vaishali-nagar/9513993,1534.0
2447, Builder Floor ,vaishali nagar, Vaishali Nagar,2605000.0,1497.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1739-sq-ft-builder-floor-in-vaishali-nagar/9514005,1739.0
2448, Builder Floor ,vaishali nagar, Vaishali Nagar,2704000.0,1502.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1800-sq-ft-builder-floor-in-vaishali-nagar/9514017,1800.0
2449, Builder Floor ,central jaipur, C-Scheme,28000000.0,13930.0,3,3.0,2.0,1.0,0,0,0,0,Semi-Furnished,26.9132858,75.8034465,https://www.squareyards.com/resale-3-bhk-2010-sq-ft-builder-floor-in-c-scheme/9407616,2010.0
2450, Builder Floor ,central jaipur, C-Scheme,28000000.0,13930.0,3,3.0,2.0,1.0,0,0,0,0,Semi-Furnished,26.9132858,75.8034465,https://www.squareyards.com/resale-3-bhk-2010-sq-ft-builder-floor-in-c-scheme/9407623,2010.0
2451, Builder Floor ,vaishali nagar, Vaishali Nagar,2706000.0,3304.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-819-sq-ft-builder-floor-in-vaishali-nagar/9546837,819.0
2452, Builder Floor ,vaishali nagar, Vaishali Nagar,2809000.0,3103.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-905-sq-ft-builder-floor-in-vaishali-nagar/9546844,905.0
2453, Builder Floor ,vaishali nagar, Vaishali Nagar,2608000.0,3352.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-778-sq-ft-builder-floor-in-vaishali-nagar/9546833,778.0
2454, Builder Floor ,vaishali nagar, Vaishali Nagar,2507000.0,3602.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-696-sq-ft-builder-floor-in-vaishali-nagar/9546826,696.0
2455, Builder Floor ,vaishali nagar, Vaishali Nagar,2503000.0,3821.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-655-sq-ft-builder-floor-in-vaishali-nagar/9546823,655.0
2456, Builder Floor ,vaishali nagar, Vaishali Nagar,2303000.0,1622.0,3,2.0,2.0,,0,0,0,0,Furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-1419-sq-ft-builder-floor-in-vaishali-nagar/9513867,1419.0
2457, Builder Floor ,vaishali nagar, Vaishali Nagar,2402000.0,4105.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-585-sq-ft-builder-floor-in-vaishali-nagar/9546816,585.0
2458, Builder Floor ,vaishali nagar, Vaishali Nagar,2400000.0,4152.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-578-sq-ft-builder-floor-in-vaishali-nagar/9546815,578.0
2459, Builder Floor ,vaishali nagar, Vaishali Nagar,2604000.0,3495.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-745-sq-ft-builder-floor-in-vaishali-nagar/9546830,745.0
2460, Builder Floor ,vaishali nagar, Vaishali Nagar,2802000.0,3231.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-867-sq-ft-builder-floor-in-vaishali-nagar/9546839,867.0
2461, Builder Floor ,vaishali nagar, Vaishali Nagar,2703000.0,3382.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-799-sq-ft-builder-floor-in-vaishali-nagar/9546835,799.0
2462, Builder Floor ,sodala, Sodala,4000000.0,4000.0,2,2.0,1.0,1.0,0,0,0,0,semi-furnished,26.891259051444987,75.77887751162052,https://www.squareyards.com/resale-2-bhk-1000-sq-ft-builder-floor-in-sodala/8363682,1000.0
2463, Builder Floor ,shyam nagar, Shyam Nagar,5500000.0,3928.0,3,2.0,1.0,1.0,0,0,0,0,Semi-Furnished,26.893989085300444,75.76580207794905,https://www.squareyards.com/resale-3-bhk-1400-sq-ft-builder-floor-in-shyam-nagar/8410916,1400.0
2464, Builder Floor ,vaishali nagar, Vaishali Nagar,15500000.0,6313.0,3,2.0,1.0,1.0,0,1,0,0,semi-furnished,26.904824,75.748962,https://www.squareyards.com/resale-3-bhk-servant-room-2455-sq-ft-builder-floor-in-vaishali-nagar/9344429,2455.0
2465, Builder Floor ,mansarovar, Mansarovar Extension,5000000.0,3952.0,3,2.0,1.0,,0,0,0,0,semi-furnished,26.8256901,75.75004969999999,https://www.squareyards.com/resale-3-bhk-1265-sq-ft-builder-floor-in-siddhi-homes/9080741,1265.0
2466, Builder Floor ,gurjar ki thadi, Gurjar Ki Thadi,3913000.000000001,4097.0,2,2.0,1.0,,0,0,0,0,semi-furnished,26.87514351494293,75.76829621291763,https://www.squareyards.com/resale-2-bhk-955-sq-ft-builder-floor-in-gurjar-ki-thadi/9213028,955.0
2467, Builder Floor ,central jaipur, Jawahar Nagar,12200000.0,6256.0,3,3.0,1.0,,0,0,0,0,semi-furnished,26.8860066156634,75.83284121006727,https://www.squareyards.com/resale-3-bhk-1950-sq-ft-builder-floor-in-jn-jawres-3b4s_bmja/8221304,1695.0
2468, Builder Floor ,central jaipur, C-Scheme,28000000.0,13930.0,3,3.0,2.0,1.0,0,0,0,0,Semi-Furnished,26.9132858,75.8034465,https://www.squareyards.com/resale-3-bhk-2010-sq-ft-builder-floor-in-c-scheme/9407618,2010.0
2469, Builder Floor ,vaishali nagar, Vaishali Nagar,2702000.0,3442.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-785-sq-ft-builder-floor-in-vaishali-nagar/9546834,785.0
2470, Builder Floor ,vaishali nagar, Vaishali Nagar,2709000.0,3190.0,2,2.0,2.0,,0,0,0,0,Semi-Furnished,26.904824,75.748962,https://www.squareyards.com/resale-2-bhk-849-sq-ft-builder-floor-in-vaishali-nagar/9546858,849.0
2471, Builder Floor ,sodala, Sodala,13000000.0,5909.0,4,3.0,2.0,,0,0,0,0,semi-furnished,26.89622090624132,75.77029712498188,https://www.squareyards.com/resale-4-bhk-2200-sq-ft-builder-floor-in-sodala/8455414,2200.0
